CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,Source,Geocoded_Location,Location 1
"101,001,006,549",1/15/2014 0:00,1/16/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,176 Faneuil St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,211",R2,176 Faneuil St,"2,135",Address,"56,167",Citizens Connect App,"42.3542, -71.1572","42.3542, -71.1572"
"101,001,006,599",1/16/2014 0:00,1/16/2014 0:00,Closed,Case Closed Case Resolved at that location roadway patch and made safe by DIST#4,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Faneuil St & Hobson St  Brighton  MA,11,4,9,D14,Allston,15,Ward 22,"2,207",,INTERSECTION Faneuil St & Hobson St,,Intersection,"4,787",Citizens Connect App,"42.3525, -71.1624","42.3525, -71.1624"
"101,001,006,742",1/16/2014 0:00,1/16/2014 0:00,Closed,Case Closed Case Resolved at that location roadway patch and made safe by DIST#4 PATCH CREW,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Chestnut Hill Ave & Englewood Ave  Brighton  MA,11,4,9,D14,Allston,15,Ward 21,"2,116",,INTERSECTION Chestnut Hill Ave & Englewood Ave,,Intersection,"2,962",City Worker App,"42.3372, -71.1523","42.3372, -71.1523"
"101,001,007,123",1/16/2014 0:00,1/16/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,64 Brooks St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,207",R2,64 Brooks St,"2,135",Address,"198,163",Employee Generated,"42.3553, -71.1624","42.3553, -71.1624"
"101,001,007,382",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,221 Chestnut Hill Ave  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,209",R4,221 Chestnut Hill Ave,"2,135",Address,"207,250",Employee Generated,"42.3405, -71.1556","42.3405, -71.1556"
"101,001,007,401",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Soldiers Field Rd & Telford St  Brighton  MA,11,4,9,D14,Allston,15,Ward 22,"2,205",,INTERSECTION Soldiers Field Rd & Telford St,,Intersection,"8,388",City Worker App,"42.364, -71.1376","42.364, -71.1376"
"101,001,007,409",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Soldiers Field Rd & Everett St  Brighton  MA,11,4,9,D14,Allston,15,Ward 22,"2,201",,INTERSECTION Soldiers Field Rd & Everett St,,Intersection,"8,389",City Worker App,"42.3647, -71.1354","42.3647, -71.1354"
"101,001,007,411",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,335-345 Everett St  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 22,"2,201",C,335-345 Everett St,"2,134",Address,"165,118",City Worker App,"42.3644, -71.1351","42.3644, -71.1351"
"101,001,007,438",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,7 Rena St  Allston  MA  02134,11,4,9,D14,Allston,15,22,"2,201",CD,7 Rena St,"2,134",Address,"115,235",City Worker App,"42.3613, -71.129","42.3613, -71.129"
"101,001,007,441",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,16-18 Kirkwood Rd  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,209",CM,16-18 Kirkwood Rd,"2,135",Address,"82,133",Employee Generated,"42.3415, -71.1583","42.3415, -71.1583"
"101,001,007,442",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,6-8 Rena St  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 22,"2,201",R2,6-8 Rena St,"2,134",Address,"115,233",City Worker App,"42.3612, -71.1287","42.3612, -71.1287"
"101,001,007,443",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,70 Kirkwood Rd  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,209",R1,70 Kirkwood Rd,"2,135",Address,"82,156",Employee Generated,"42.3406, -71.1559","42.3406, -71.1559"
"101,001,007,444",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,315 Western Ave  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,205",E,315 Western Ave,"2,135",Address,"148,184",Employee Generated,"42.3633, -71.1357","42.3633, -71.1357"
"101,001,007,446",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,25 Wade St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 21,"2,116",R1,25 Wade St,"2,135",Address,"141,259",Employee Generated,"42.339, -71.1606","42.339, -71.1606"
"101,001,007,456",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,582 Cambridge St  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",R3,582 Cambridge St,"2,134",Address,"25,165",Employee Generated,"42.3521, -71.1407","42.3521, -71.1407"
"101,001,007,457",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,590 Cambridge St  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",R4,590 Cambridge St,"2,134",Address,"25,167",Employee Generated,"42.352, -71.1411","42.352, -71.1411"
"101,001,007,459",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,11-97 N Beacon St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,205",C,11-97 N Beacon St,"2,135",Address,"12,552",Employee Generated,"42.355, -71.143","42.355, -71.143"
"101,001,007,460",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,6-8 Rena St  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 22,"2,201",R2,6-8 Rena St,"2,134",Address,"115,233",City Worker App,"42.3612, -71.1287","42.3612, -71.1287"
"101,001,007,461",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,11-97 N Beacon St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,205",C,11-97 N Beacon St,"2,135",Address,"12,552",Employee Generated,"42.355, -71.143","42.355, -71.143"
"101,001,007,462",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,150-154 N Beacon St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,206",,150-154 N Beacon St,"2,135",Address,"168,197",Employee Generated,"42.3548, -71.146","42.3548, -71.146"
"101,001,007,491",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,254 Brighton Ave  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",C,254 Brighton Ave,"2,134",Address,"156,940",Employee Generated,"42.3532, -71.1366","42.3532, -71.1366"
"101,001,007,510",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,30 William Jackson Ave  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,209",R1,30 William Jackson Ave,"2,135",Address,"149,859",Employee Generated,"42.3449, -71.1547","42.3449, -71.1547"
"101,001,007,522",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,25 William Jackson Ave  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 21,"2,113",R1,25 William Jackson Ave,"2,135",Address,"149,856",Employee Generated,"42.3451, -71.1543","42.3451, -71.1543"
"101,001,007,526",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,34 Brentwood St  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 22,"2,202",R1,34 Brentwood St,"2,134",Address,"19,978",City Worker App,"42.3608, -71.1349","42.3608, -71.1349"
"101,001,007,565",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,2B-2A Academy Hill Rd  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,203",C,2B-2A Academy Hill Rd,"2,135",Address,"161,286",Employee Generated,"42.3489, -71.1525","42.3489, -71.1525"
"101,001,007,581",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,86 Academy Hill Rd  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 21,"2,113",R2,86 Academy Hill Rd,"2,135",Address,"175,118",Employee Generated,"42.3462, -71.1542","42.3462, -71.1542"
"101,001,007,640",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,108-94 Holton St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,202",I,108-94 Holton St,"2,135",Address,"74,813",City Worker App,"42.3605, -71.1384","42.3605, -71.1384"
"101,001,007,648",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,60-66 Washington St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 21,"2,112",C,60-66 Washington St,"2,135",Address,"143,650",Employee Generated,"42.3432, -71.1424","42.3432, -71.1424"
"101,001,007,649",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 04: Allston/Brighton,PWDx,83 Euston Rd  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 21,"2,111",R3,83 Euston Rd,"2,135",Address,"231,308",Employee Generated,"42.3438, -71.1453","42.3438, -71.1453"
"101,001,007,686",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,184-190 N Beacon St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,206",C,184-190 N Beacon St,"2,135",Address,"12,754",City Worker App,"42.3556, -71.148","42.3556, -71.148"
"101,001,007,704",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,140 N Beacon St  Brighton  MA  02135,11,4,9,D14,Allston,15,22,"2,206",,140 N Beacon St,"2,135",Address,"343,474",City Worker App,"42.3552, -71.1458","42.3552, -71.1458"
"101,001,007,717",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,78-80 Hichborn St  Brighton  MA  02135,11,4,9,D14,Allston,15,Ward 22,"2,205",CL,78-80 Hichborn St,"2,135",Address,"73,258",City Worker App,"42.3557, -71.1419","42.3557, -71.1419"
"101,001,007,738",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of N Beacon St & Saunders St  Brighton  MA,11,4,9,D14,Allston,15,Ward 22,"2,205",,INTERSECTION N Beacon St & Saunders St,,Intersection,"1,137",City Worker App,"42.3543, -71.1417","42.3543, -71.1417"
"101,001,007,791",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Quint Ave & Radcliffe Rd  Allston  MA,11,4,9,D14,Allston,15,Ward 21,"2,105",,INTERSECTION Quint Ave & Radcliffe Rd,,Intersection,"8,036",City Worker App,"42.3508, -71.1336","42.3508, -71.1336"
"101,001,007,793",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,61 Quint Ave  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",CM,61 Quint Ave,"2,134",Address,"114,215",City Worker App,"42.351, -71.134","42.351, -71.134"
"101,001,007,796",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,61 Quint Ave  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",CM,61 Quint Ave,"2,134",Address,"114,215",City Worker App,"42.351, -71.134","42.351, -71.134"
"101,001,007,799",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,61 Quint Ave  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",CM,61 Quint Ave,"2,134",Address,"114,215",City Worker App,"42.351, -71.134","42.351, -71.134"
"101,001,007,810",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,61 Quint Ave  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",CM,61 Quint Ave,"2,134",Address,"114,215",City Worker App,"42.351, -71.134","42.351, -71.134"
"101,001,007,813",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,10 Radcliffe Rd  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",CD,10 Radcliffe Rd,"2,134",Address,"114,249",City Worker App,"42.3508, -71.1343","42.3508, -71.1343"
"101,001,007,814",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,10 Radcliffe Rd  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",CD,10 Radcliffe Rd,"2,134",Address,"114,249",City Worker App,"42.3508, -71.1343","42.3508, -71.1343"
"101,001,007,818",1/17/2014 0:00,1/17/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,17 Radcliffe Rd  Allston  MA  02134,11,4,9,D14,Allston,15,Ward 21,"2,106",CM,17 Radcliffe Rd,"2,134",Address,"114,262",City Worker App,"42.3511, -71.1345","42.3511, -71.1345"
